Time - Plot 0,Amplitude - Plot 0
100.85,1.57E-06
100.93,1.57E-06
101.01,1.57E-06
101.09,1.57E-06
101.16,1.57E-06
101.24,1.57E-06
101.32,1.57E-06
101.4,1.58E-06
101.48,1.59E-06
101.56,1.59E-06
101.64,1.58E-06
101.71,1.60E-06
101.79,1.60E-06
101.87,1.59E-06
101.95,1.59E-06
102.03,1.60E-06
102.11,1.59E-06
102.19,1.59E-06
102.26,1.60E-06
102.34,1.58E-06
102.42,1.58E-06
102.5,1.59E-06
102.58,1.58E-06
102.66,1.58E-06
102.74,1.59E-06
102.82,1.59E-06
102.9,1.58E-06
102.98,1.58E-06
103.05,1.58E-06
103.13,1.58E-06
103.21,1.58E-06
103.29,1.58E-06
103.37,1.58E-06
103.45,1.58E-06
103.53,1.59E-06
103.61,1.59E-06
103.69,1.59E-06
103.76,1.59E-06
103.84,1.59E-06
103.92,1.59E-06
104,1.60E-06
104.08,1.60E-06
104.16,1.59E-06
104.24,1.59E-06
104.32,1.59E-06
104.4,1.60E-06
104.48,1.59E-06
104.55,1.59E-06
104.64,1.59E-06
104.71,1.61E-06
104.79,1.61E-06
104.87,1.60E-06
104.95,1.61E-06
105.03,1.61E-06
105.11,1.60E-06
105.19,1.61E-06
105.27,1.59E-06
105.34,1.60E-06
105.42,1.60E-06
105.5,1.61E-06
105.58,1.61E-06
105.66,1.61E-06
105.74,1.61E-06
105.82,1.60E-06
105.9,1.60E-06
105.98,1.60E-06
106.05,1.59E-06
106.13,1.60E-06
106.21,1.58E-06
106.29,1.59E-06
106.37,1.60E-06
106.45,1.61E-06
106.53,1.60E-06
106.61,1.60E-06
106.69,1.60E-06
106.77,1.59E-06
106.85,1.58E-06
106.92,1.61E-06
107,1.61E-06
107.08,1.59E-06
107.16,1.60E-06
107.24,1.61E-06
107.32,1.59E-06
107.4,1.61E-06
107.48,1.60E-06
107.56,1.60E-06
107.64,1.60E-06
107.72,1.61E-06
107.8,1.60E-06
107.87,1.59E-06
107.95,1.58E-06
108.03,1.58E-06
108.11,1.52E-06
108.19,1.49E-06
108.27,1.60E-06
108.35,1.64E-06
108.43,1.63E-06
108.51,1.62E-06
108.59,1.65E-06
108.66,1.55E-06
108.74,1.56E-06
108.82,1.59E-06
108.9,1.60E-06
108.98,1.59E-06
109.06,1.59E-06
109.14,1.58E-06
109.22,1.59E-06
109.3,1.64E-06
109.38,1.62E-06
109.46,1.61E-06
109.53,1.62E-06
109.61,1.60E-06
109.69,1.61E-06
109.77,1.60E-06
109.85,1.61E-06
109.93,1.62E-06
110.01,1.61E-06
110.09,1.61E-06
110.17,1.61E-06
110.25,1.62E-06
110.32,1.61E-06
110.4,1.62E-06
110.48,1.61E-06
110.56,1.61E-06
110.64,1.61E-06
110.72,1.62E-06
110.8,1.61E-06
110.87,1.61E-06
110.95,1.61E-06
111.03,1.61E-06
111.11,1.61E-06
111.19,1.61E-06
111.27,1.62E-06
111.35,1.61E-06
111.43,1.61E-06
111.51,1.61E-06
111.59,1.61E-06
111.67,1.61E-06
111.75,2.52E-06
111.99,2.58E-06
112.07,2.59E-06
112.14,2.62E-06
112.22,2.64E-06
112.3,2.66E-06
112.38,2.67E-06
112.46,2.67E-06
112.54,2.66E-06
112.62,2.66E-06
112.7,2.64E-06
112.78,2.65E-06
112.85,2.65E-06
112.93,2.66E-06
113.01,2.64E-06
113.09,2.64E-06
113.17,2.64E-06
113.25,2.63E-06
113.33,2.63E-06
113.41,2.63E-06
113.49,2.63E-06
113.57,2.62E-06
113.64,2.62E-06
113.72,2.61E-06
113.8,2.59E-06
113.88,2.49E-06
113.96,2.56E-06
114.04,2.59E-06
114.12,2.60E-06
114.2,2.59E-06
114.28,2.60E-06
114.35,2.58E-06
114.43,2.58E-06
114.51,2.56E-06
114.59,2.55E-06
114.67,2.55E-06
114.75,2.53E-06
114.83,2.53E-06
114.91,2.50E-06
114.99,2.48E-06
115.07,2.48E-06
115.15,2.53E-06
115.23,2.51E-06
115.3,2.51E-06
115.38,2.48E-06
115.46,2.50E-06
115.54,2.52E-06
115.62,2.52E-06
115.7,2.51E-06
115.78,2.52E-06
115.86,2.50E-06
115.94,2.50E-06
116.01,2.49E-06
116.09,2.43E-06
116.17,2.51E-06
116.25,2.50E-06
116.33,2.38E-06
116.41,2.45E-06
116.49,2.48E-06
116.57,2.36E-06
116.64,2.34E-06
116.73,2.37E-06
116.8,2.33E-06
116.88,2.40E-06
116.96,2.37E-06
117.04,2.39E-06
117.12,2.30E-06
117.2,2.34E-06
117.28,2.37E-06
117.35,2.32E-06
117.43,2.32E-06
117.51,2.40E-06
117.59,2.42E-06
117.67,2.45E-06
117.75,2.32E-06
117.83,2.32E-06
117.91,2.40E-06
117.98,2.41E-06
118.06,2.32E-06
118.14,2.33E-06
118.22,2.33E-06
118.3,2.34E-06
118.38,2.36E-06
118.46,2.44E-06
118.54,2.46E-06
118.62,2.45E-06
118.7,2.45E-06
118.78,2.44E-06
118.85,2.44E-06
118.93,2.42E-06
119.01,2.43E-06
119.09,2.44E-06
119.17,2.43E-06
119.25,2.45E-06
119.33,2.46E-06
119.41,2.45E-06
119.49,2.43E-06
119.57,2.44E-06
119.64,2.43E-06
119.72,2.42E-06
119.8,2.41E-06
119.88,2.40E-06
119.96,2.41E-06
120.04,2.40E-06
120.12,2.40E-06
120.2,2.40E-06
120.28,2.41E-06
120.35,2.40E-06
120.43,2.40E-06
120.51,2.40E-06
120.59,2.40E-06
120.67,2.40E-06
120.75,2.41E-06
120.83,2.39E-06
120.91,2.37E-06
120.99,2.39E-06
121.07,2.39E-06
121.14,2.41E-06
121.22,2.40E-06
121.3,2.39E-06
121.38,2.39E-06
121.46,2.39E-06
121.54,2.35E-06
121.62,2.33E-06
121.7,2.28E-06
121.78,2.28E-06
121.85,2.28E-06
121.93,2.27E-06
122.01,2.29E-06
122.09,2.38E-06
122.17,2.40E-06
122.25,2.38E-06
122.33,2.39E-06
122.41,2.37E-06
122.49,2.36E-06
122.57,2.36E-06
122.65,2.34E-06
122.73,2.36E-06
122.8,2.35E-06
122.88,2.34E-06
122.96,2.33E-06
123.04,2.34E-06
123.12,2.33E-06
123.2,2.32E-06
123.28,2.33E-06
123.35,2.36E-06
123.43,2.34E-06
123.51,2.33E-06
123.59,2.34E-06
123.67,2.33E-06
123.75,2.31E-06
123.83,2.30E-06
123.91,2.32E-06
123.99,2.32E-06
124.07,2.32E-06
124.15,2.32E-06
124.22,2.31E-06
124.3,2.31E-06
124.38,2.32E-06
124.46,2.32E-06
124.54,2.31E-06
124.62,2.32E-06
124.7,2.31E-06
124.78,2.28E-06
124.86,2.28E-06
124.94,2.30E-06
125.01,2.28E-06
125.09,2.27E-06
125.17,2.20E-06
125.25,2.21E-06
125.33,2.23E-06
125.41,2.23E-06
125.49,2.23E-06
125.57,2.24E-06
125.65,2.24E-06
125.73,2.24E-06
125.8,2.24E-06
125.88,2.31E-06
125.96,2.33E-06
126.04,2.24E-06
126.12,2.25E-06
126.2,2.31E-06
126.28,2.37E-06
126.36,2.38E-06
126.44,2.27E-06
126.51,2.32E-06
126.59,2.25E-06
126.67,2.27E-06
126.75,2.28E-06
126.83,2.31E-06
126.91,2.34E-06
126.99,2.25E-06
127.07,2.28E-06
127.15,2.28E-06
127.23,2.35E-06
127.3,2.28E-06
127.38,2.27E-06
127.46,2.29E-06
127.54,2.27E-06
127.62,2.27E-06
127.7,2.28E-06
127.78,2.28E-06
127.86,2.29E-06
127.94,2.27E-06
128.01,2.28E-06
128.09,2.30E-06
128.17,2.27E-06
128.25,2.28E-06
128.33,2.28E-06
128.41,2.25E-06
128.49,2.28E-06
128.57,2.26E-06
128.65,2.27E-06
128.73,2.28E-06
128.81,2.30E-06
128.89,2.30E-06
128.96,2.30E-06
129.04,2.30E-06
129.12,2.31E-06
129.2,2.31E-06
129.28,2.30E-06
129.35,2.30E-06
129.43,2.27E-06
129.51,2.28E-06
129.59,2.25E-06
129.67,2.25E-06
129.75,2.28E-06
129.83,2.32E-06
129.91,2.24E-06
129.99,2.25E-06
130.07,2.26E-06
130.15,2.28E-06
130.22,2.35E-06
130.3,2.23E-06
130.38,2.25E-06
130.46,2.27E-06
130.54,2.26E-06
130.62,2.26E-06
130.7,2.29E-06
130.78,2.27E-06
130.86,2.28E-06
130.94,2.30E-06
131.01,2.28E-06
131.09,2.26E-06
131.17,2.26E-06
131.25,2.26E-06
131.33,2.32E-06
131.41,2.32E-06
131.49,2.26E-06
131.57,2.31E-06
131.65,2.30E-06
131.73,2.32E-06
131.8,2.31E-06
131.88,2.33E-06
131.96,2.29E-06
132.04,2.29E-06
132.12,2.28E-06
132.2,2.30E-06
132.28,2.28E-06
132.36,2.27E-06
132.44,2.27E-06
132.52,2.26E-06
132.6,2.25E-06
132.67,2.25E-06
132.75,2.26E-06
132.83,2.31E-06
132.91,2.29E-06
132.99,2.24E-06
133.07,2.22E-06
133.15,2.24E-06
133.23,2.25E-06
133.31,2.26E-06
133.39,2.25E-06
133.46,2.27E-06
133.54,2.26E-06
133.62,2.26E-06
133.7,2.28E-06
133.78,2.28E-06
133.86,2.26E-06
133.94,2.26E-06
134.01,2.27E-06
134.09,2.26E-06
134.17,2.26E-06
134.25,2.27E-06
134.33,2.25E-06
134.41,2.23E-06
134.49,2.20E-06
134.57,2.21E-06
134.65,2.21E-06
134.73,2.21E-06
134.81,2.24E-06
134.89,2.23E-06
134.96,2.26E-06
135.04,2.24E-06
135.12,2.29E-06
135.2,2.29E-06
135.28,2.27E-06
135.36,2.26E-06
135.44,2.27E-06
135.52,2.28E-06
135.6,2.18E-06
135.67,2.22E-06
135.75,2.19E-06
135.84,2.22E-06
135.91,2.24E-06
135.99,2.24E-06
136.07,2.23E-06
136.15,2.23E-06
136.23,2.25E-06
136.31,2.24E-06
136.39,2.26E-06
136.46,2.24E-06
136.54,2.25E-06
136.62,2.24E-06
136.7,2.23E-06
136.78,2.24E-06
136.86,2.24E-06
136.94,2.24E-06
137.02,2.23E-06
137.1,2.24E-06
137.17,2.24E-06
137.25,2.24E-06
137.33,2.24E-06
137.41,2.24E-06
137.49,2.22E-06
137.57,2.24E-06
137.65,2.23E-06
137.73,2.22E-06
137.81,2.22E-06
137.89,2.22E-06
137.96,2.21E-06
138.04,2.21E-06
138.12,2.21E-06
138.2,2.23E-06
138.28,2.21E-06
138.36,2.19E-06
138.44,2.16E-06
138.52,2.20E-06
138.6,2.17E-06
138.67,2.17E-06
138.75,2.14E-06
138.83,2.12E-06
138.91,2.14E-06
138.99,2.18E-06
139.07,2.19E-06
139.15,2.20E-06
139.23,2.19E-06
139.31,2.19E-06
139.39,2.19E-06
139.46,2.20E-06
139.54,2.23E-06
139.62,2.20E-06
139.7,2.20E-06
139.78,2.19E-06
139.86,2.17E-06
139.94,2.20E-06
140.02,2.22E-06
140.1,2.21E-06
140.18,2.23E-06
140.26,2.23E-06
140.34,2.23E-06
140.41,2.23E-06
140.49,2.20E-06
140.57,2.22E-06
140.65,2.22E-06
140.73,2.22E-06
140.81,2.23E-06
140.89,2.23E-06
140.97,2.23E-06
141.05,2.23E-06
141.12,2.25E-06
141.2,2.25E-06
141.28,2.25E-06
141.36,2.24E-06
141.44,2.24E-06
141.52,2.26E-06
141.6,2.24E-06
141.68,2.15E-06
141.76,2.10E-06
141.84,2.08E-06
141.92,2.05E-06
142,2.04E-06
142.07,2.04E-06
142.15,2.03E-06
142.23,2.02E-06
142.31,2.02E-06
142.39,2.02E-06
142.47,2.01E-06
142.55,2.00E-06
142.63,1.99E-06
142.8,2.00E-06
142.88,2.00E-06
142.95,2.00E-06
143.03,2.00E-06
143.11,1.98E-06
143.19,1.96E-06
143.27,1.95E-06
143.35,1.96E-06
143.43,1.97E-06
143.51,1.96E-06
143.59,1.95E-06
143.66,1.94E-06
143.74,1.93E-06
143.82,1.95E-06
143.9,1.95E-06
143.98,1.94E-06
144.06,1.94E-06
144.14,1.94E-06
144.22,1.94E-06
144.3,1.93E-06
144.37,1.93E-06
144.45,1.93E-06
144.53,1.92E-06
144.61,1.92E-06
144.69,1.91E-06
144.77,1.93E-06
144.85,1.92E-06
144.92,1.93E-06
145.01,1.91E-06
145.09,1.90E-06
145.16,1.91E-06
145.24,1.91E-06
145.32,1.90E-06
145.4,1.91E-06
145.48,1.91E-06
145.56,1.91E-06
145.64,1.90E-06
145.71,1.89E-06
145.79,1.90E-06
145.87,1.90E-06
145.95,1.91E-06
146.03,1.91E-06
146.11,1.90E-06
146.19,1.90E-06
146.27,1.90E-06
146.35,1.89E-06
146.42,1.89E-06
146.51,1.88E-06
146.59,1.87E-06
146.66,1.87E-06
146.74,1.86E-06
146.82,1.86E-06
146.9,1.87E-06
146.98,1.87E-06
147.06,1.87E-06
147.14,1.89E-06
147.21,1.85E-06
147.29,1.87E-06
147.37,1.89E-06
147.45,1.89E-06
147.53,1.91E-06
147.61,1.92E-06
147.69,1.92E-06
147.77,1.93E-06
147.85,1.91E-06
147.92,1.92E-06
148,1.91E-06
148.08,1.91E-06
148.16,1.91E-06
148.24,1.90E-06
148.32,1.90E-06
148.4,1.89E-06
148.48,1.90E-06
148.56,1.90E-06
148.64,1.89E-06
148.71,1.89E-06
148.79,1.89E-06
148.87,1.88E-06
148.95,1.87E-06
149.03,1.88E-06
149.11,1.89E-06
149.19,1.91E-06
149.27,1.88E-06
149.35,1.88E-06
149.43,1.87E-06
149.51,1.88E-06
149.59,1.89E-06
149.66,1.89E-06
149.74,1.93E-06
149.82,1.90E-06
149.9,1.90E-06
149.98,1.90E-06
150.06,1.90E-06
150.14,1.90E-06
150.21,1.90E-06
150.29,1.89E-06
150.37,1.89E-06
150.45,1.89E-06
150.53,1.89E-06
150.61,1.90E-06
150.69,1.90E-06
150.76,1.90E-06
150.85,1.90E-06
150.92,1.90E-06
151,1.91E-06
151.08,1.90E-06
151.16,1.90E-06
151.24,1.89E-06
151.32,1.89E-06
151.4,1.89E-06
151.48,1.89E-06
151.55,1.88E-06
151.63,1.88E-06
151.71,1.88E-06
151.79,1.87E-06
151.87,1.87E-06
151.95,1.86E-06
152.03,1.86E-06
152.11,1.87E-06
152.19,1.88E-06
152.26,1.86E-06
152.35,1.83E-06
152.42,1.85E-06
152.5,1.83E-06
152.58,1.84E-06
152.66,1.83E-06
152.74,1.83E-06
152.82,1.83E-06
152.9,1.84E-06
152.98,1.83E-06
153.05,1.82E-06
153.13,1.82E-06
153.21,1.80E-06
153.29,1.85E-06
153.37,1.85E-06
153.45,1.84E-06
153.53,1.83E-06
153.61,1.82E-06
153.69,1.83E-06
153.76,1.80E-06
153.85,1.81E-06
153.92,1.80E-06
154,1.80E-06
154.08,1.81E-06
154.16,1.80E-06
154.24,1.82E-06
154.32,1.83E-06
154.4,1.83E-06
154.48,1.83E-06
154.56,1.82E-06
154.64,1.82E-06
154.71,1.81E-06
154.79,1.81E-06
154.87,1.81E-06
154.95,1.81E-06
155.03,1.81E-06
155.11,1.80E-06
155.19,1.79E-06
155.27,1.79E-06
155.35,1.80E-06
155.42,1.80E-06
155.5,1.81E-06
155.58,1.81E-06
155.66,1.81E-06
155.74,1.81E-06
155.82,1.81E-06
155.9,1.82E-06
155.98,1.81E-06
156.06,1.82E-06
156.14,1.82E-06
156.22,1.83E-06
156.29,1.83E-06
156.37,1.84E-06
156.45,1.83E-06
156.53,1.83E-06
156.61,1.82E-06
156.69,1.82E-06
156.76,1.82E-06
156.84,1.82E-06
156.92,1.83E-06
157,1.82E-06
157.08,1.82E-06
157.16,1.82E-06
157.24,1.81E-06
157.32,1.80E-06
157.4,1.80E-06
157.48,1.81E-06
157.55,1.81E-06
157.63,1.80E-06
157.71,1.80E-06
157.79,1.80E-06
157.87,1.79E-06
157.95,1.77E-06
158.03,1.78E-06
158.1,1.78E-06
158.18,1.77E-06
158.26,1.77E-06
158.34,1.77E-06
158.42,1.77E-06
158.5,1.78E-06
158.58,1.78E-06
158.66,1.78E-06
158.74,1.78E-06
158.82,1.78E-06
158.89,1.77E-06
158.97,1.78E-06
159.05,1.78E-06
159.13,1.77E-06
159.21,1.77E-06
159.29,1.76E-06
159.37,1.77E-06
159.45,1.78E-06
159.53,1.77E-06
159.6,1.77E-06
159.68,1.77E-06
159.76,1.77E-06
159.84,1.77E-06
159.92,1.76E-06
160,1.77E-06
160.08,1.77E-06
160.16,1.77E-06
160.24,1.76E-06
160.32,1.76E-06
160.39,1.76E-06
160.47,1.77E-06
160.55,1.77E-06
160.63,1.76E-06
160.71,1.77E-06
160.79,1.76E-06
160.87,1.74E-06
160.95,1.74E-06
161.03,1.74E-06
161.1,1.74E-06
161.18,1.68E-06
161.26,1.68E-06
161.34,1.67E-06
161.42,1.67E-06
161.5,1.66E-06
161.58,1.65E-06
161.66,1.64E-06
161.73,1.63E-06
161.82,1.63E-06
161.89,1.61E-06
161.97,1.63E-06
162.05,1.62E-06
162.13,1.57E-06
162.21,1.54E-06
162.29,1.52E-06
162.37,1.49E-06
